,precision,recall,f1-score,support
B--DE--0007,0.8496392496392496,0.9595827900912647,0.9012704729833155,3068.0
B--DE--0014,0.9488161559888579,0.8882007822685789,0.9175084175084175,3068.0
B--DE--0021,0.9404135997195934,0.8745110821382008,0.9062658334740753,3068.0
B--DE--0028,1.0,1.0,1.0,767.0
B--FE--0007,0.9827586206896551,0.9409209383145091,0.9613848202396804,2302.0
B--FE--0014,0.9461368653421633,0.9313342025206433,0.938677179150241,2301.0
B--FE--0021,0.9505208333333334,0.9513466550825369,0.9509335649153279,2302.0
IR--DE--0007,0.9877656149388281,1.0,0.9938451571104633,3068.0
IR--DE--0014,0.9414600550964187,0.9299319727891157,0.9356605065023956,2940.0
IR--DE--0021,0.966821499668215,0.9498044328552803,0.9582374219006906,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.9691973969631237,0.9708822251195133,0.9700390794615719,2301.0
IR--FE--0014,0.9574944071588367,0.9296264118158123,0.9433546396297112,2302.0
IR--FE--0021,0.9451640759930915,0.9509122502172024,0.9480294499783456,2302.0
N--N--N,1.0,0.9999282021826537,0.999964099802549,13928.0
OR--DE--0007,0.9725818735719726,0.9851223275292044,0.9788119353955653,9074.0
OR--DE--0014,0.897887323943662,0.9142764015645372,0.9060077519379846,3068.0
OR--DE--0021,0.9646993932708219,0.9632118074677828,0.9639550264550265,9079.0
OR--FE--0007,0.9269553072625698,0.9613267670915412,0.9438282138794084,6904.0
OR--FE--0014,0.9508737223870755,0.952443857331572,0.9516581422207556,3028.0
OR--FE--0021,0.9474178403755869,0.8766290182450044,0.9106498194945848,2302.0
accuracy,0.9581764538867011,0.9581764538867011,0.9581764538867011,0.9581764538867011
macro avg,0.9546001826353836,0.9490472440297596,0.9514324539066717,81007.0
weighted avg,0.9587475424392486,0.9581764538867011,0.9581529169371205,81007.0
