,precision,recall,f1-score,support
B--DE--0007,0.7913946587537092,0.8692959582790091,0.8285181733457595,3068.0
B--DE--0014,0.9326672458731537,0.6998044328552803,0.7996275605214153,3068.0
B--DE--0021,0.759242000621311,0.7966101694915254,0.7774773341816447,3068.0
B--DE--0028,0.9986928104575163,0.9960886571056062,0.9973890339425587,767.0
B--FE--0007,0.9163636363636364,0.7666232073011734,0.8348319924278277,2301.0
B--FE--0014,0.899657366617719,0.7984361424847958,0.8460299194476409,2302.0
B--FE--0021,0.8254101809002945,0.8523023457862728,0.8386407351998291,2302.0
IR--DE--0007,0.9735837046467218,0.9970664928292047,0.9851851851851852,3068.0
IR--DE--0014,0.823170731707317,0.8724489795918368,0.8470937912813739,2940.0
IR--DE--0021,0.9191200258815917,0.9260104302477183,0.922552362396493,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.8843977364591754,0.9508909169926119,0.9164397905759162,2301.0
IR--FE--0014,0.8666103841283241,0.8918331885317116,0.8790408906015842,2302.0
IR--FE--0021,0.8667491749174917,0.9130812690134724,0.8893121693121693,2301.0
N--N--N,0.9994259471871412,0.9999282073372101,0.9996770141754889,13929.0
OR--DE--0007,0.9381665409889044,0.9597751818382191,0.9488478509560385,9074.0
OR--DE--0014,0.7949389179755671,0.8908083441981747,0.8401475561020596,3068.0
OR--DE--0021,0.952886999645767,0.8888644123802181,0.9197629359471164,9079.0
OR--FE--0007,0.8741846644441224,0.8734250543084722,0.8738046942915098,6905.0
OR--FE--0014,0.9103242885506287,0.9085204755614267,0.9094214876033058,3028.0
OR--FE--0021,0.7554347826086957,0.8457192524989136,0.7980315767890096,2301.0
accuracy,0.9052057229622131,0.9052057229622131,0.9052057229622131,0.9052057229622131
macro avg,0.8896391332727995,0.8903587199348978,0.8881824787754253,81007.0
weighted avg,0.9077946165435029,0.9052057229622131,0.9051015149301351,81007.0
