,precision,recall,f1-score,support
B--DE--0007,0.9252209381373215,0.8872229465449805,0.9058236272878536,3068.0
B--DE--0014,0.930488644184446,0.8813559322033898,0.9052561098091729,3068.0
B--DE--0021,0.9293590627153687,0.8790743155149935,0.9035175879396986,3068.0
B--DE--0028,1.0,0.9986962190352021,0.9993476842791911,767.0
B--FE--0007,0.965453707968678,0.9109083007388092,0.9373881932021467,2301.0
B--FE--0014,0.947682423129876,0.8970460469157254,0.9216692702521758,2302.0
B--FE--0021,0.9244712990936556,0.9308996088657105,0.9276743178865309,2301.0
IR--DE--0007,0.9941368078175896,0.9947848761408083,0.9944607363962203,3068.0
IR--DE--0014,0.9359060402684564,0.9486394557823129,0.9422297297297297,2940.0
IR--DE--0021,0.962771123340887,0.969361147327249,0.9660548968653564,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.9411022297013042,0.9717636837532581,0.9561872194913443,2302.0
IR--FE--0014,0.9326882625157762,0.9630755864465682,0.9476383842701431,2302.0
IR--FE--0021,0.9164253206454283,0.9626249456757932,0.9389571852479865,2301.0
N--N--N,0.9996411654944739,1.0,0.9998205505509098,13929.0
OR--DE--0007,0.9824580759046778,0.9813753581661891,0.9819164185687507,9074.0
OR--DE--0014,0.8796526054590571,0.924380704041721,0.901462174189447,3068.0
OR--DE--0021,0.9667657092549796,0.9676175790285274,0.9671914565672135,9079.0
OR--FE--0007,0.934689812179852,0.9513396089790007,0.9429412186894424,6905.0
OR--FE--0014,0.9393544179980436,0.9514531043593131,0.9453650533223954,3028.0
OR--FE--0021,0.8847631241997439,0.9009126466753585,0.8927648578811369,2301.0
accuracy,0.9557322206722876,0.9557322206722876,0.9557322206722876,0.9557322206722876
macro avg,0.9472871795242673,0.9463110507711863,0.9465555558298497,81007.0
weighted avg,0.9559111604149163,0.9557322206722876,0.9556494353124494,81007.0
