,precision,recall,f1-score,support
B--DE--0007,0.8752327746741154,0.9191655801825294,0.8966613672496027,3068.0
B--DE--0014,0.9349511290866195,0.9041720990873533,0.9193040596520298,3068.0
B--DE--0021,0.9566642388929352,0.85625814863103,0.9036807705538356,3068.0
B--DE--0028,1.0,0.99609375,0.9980430528375733,768.0
B--FE--0007,0.941747572815534,0.9691572545612511,0.9552558338685505,2302.0
B--FE--0014,0.9380804953560371,0.9217731421121251,0.9298553266111355,2301.0
B--FE--0021,0.9635791366906474,0.9309296264118158,0.9469730446310207,2302.0
IR--DE--0007,0.9970674486803519,0.9973924380704041,0.9972299168975071,3068.0
IR--DE--0014,0.9229229229229229,0.9411364409663151,0.9319407008086252,2939.0
IR--DE--0021,0.9641241111829347,0.9722946544980443,0.9681921454073353,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.972632493483927,0.972632493483927,0.972632493483927,2302.0
IR--FE--0014,0.9357021996615905,0.9613211647109953,0.9483386923901393,2301.0
IR--FE--0021,0.9197352089366984,0.9656820156385751,0.9421487603305786,2302.0
N--N--N,1.0,0.9978462201163041,0.9989219491159983,13929.0
OR--DE--0007,0.979210207897921,0.9810447432223937,0.9801266171208367,9074.0
OR--DE--0014,0.8978737113402062,0.9084093872229465,0.9031108230719377,3068.0
OR--DE--0021,0.9561584373304395,0.9704813305430113,0.9632666448015742,9079.0
OR--FE--0007,0.9530211043654235,0.9548153511947863,0.9539173840700282,6905.0
OR--FE--0014,0.9660556687033266,0.9402048232573506,0.9529549640046878,3027.0
OR--FE--0021,0.9343901365037428,0.9218071242397915,0.9280559807566149,2302.0
accuracy,0.9590534268220423,0.9590534268220423,0.9590534268220423,0.9590534268220423
macro avg,0.9528166189773989,0.9515532280071881,0.9519338346506446,81008.0
weighted avg,0.9593223206313441,0.9590534268220423,0.9589968358012326,81008.0
