,precision,recall,f1-score,support
B--DE--0007,0.9192767194058766,0.9279661016949152,0.9236009732360098,3068.0
B--DE--0014,0.9402376910016977,0.902542372881356,0.9210044902710793,3068.0
B--DE--0021,0.931970509383378,0.9064537157757496,0.9190350297422339,3068.0
B--DE--0028,1.0,1.0,1.0,767.0
B--FE--0007,0.9581682078379569,0.945264986967854,0.9516728624535316,2302.0
B--FE--0014,0.9088259783513739,0.9487179487179487,0.9283436104614076,2301.0
B--FE--0021,0.9427217915590008,0.9509122502172024,0.9467993079584774,2302.0
IR--DE--0007,0.9890322580645161,0.999348109517601,0.9941634241245136,3068.0
IR--DE--0014,0.9275167785234899,0.9401360544217687,0.9337837837837838,2940.0
IR--DE--0021,0.9493392070484582,0.9833767926988266,0.9660582772974703,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.9315746084089035,0.9821816601477619,0.956209012058388,2301.0
IR--FE--0014,0.910874897792314,0.9678540399652477,0.9385004212299917,2302.0
IR--FE--0021,0.9522139412538361,0.9435273675065161,0.9478507527820206,2302.0
N--N--N,0.9997128911857595,1.0,0.9998564249820531,13928.0
OR--DE--0007,0.9821644831002972,0.9831386378664315,0.982651319050504,9074.0
OR--DE--0014,0.9044908285895004,0.9322033898305084,0.9181380417335474,3068.0
OR--DE--0021,0.9721882300589609,0.9625509417336711,0.967345583351782,9079.0
OR--FE--0007,0.9728808306214164,0.9093279258400927,0.9400314441865688,6904.0
OR--FE--0014,0.9611780455153949,0.9484808454425363,0.9547872340425531,3028.0
OR--FE--0021,0.8882497945768283,0.9391833188531712,0.9130067567567568,2302.0
accuracy,0.9597442196353402,0.9597442196353402,0.9597442196353402,0.9597442196353402
macro avg,0.9496484615370936,0.9558650695275789,0.9525161309286988,81007.0
weighted avg,0.9601780540993707,0.9597442196353402,0.9597432724302922,81007.0
