,precision,recall,f1-score,support
B--DE--0007,0.8647757255936676,0.8546284224250326,0.859672131147541,3068.0
B--DE--0014,0.8963068181818182,0.8226857887874837,0.8579197824609108,3068.0
B--DE--0021,0.8507512520868113,0.8305084745762712,0.8405079993402607,3068.0
B--DE--0028,1.0,1.0,1.0,767.0
B--FE--0007,0.8703703703703703,0.8987396784006954,0.884327560401967,2301.0
B--FE--0014,0.9192546583850931,0.8357949609035621,0.8755403868031854,2302.0
B--FE--0021,0.9207232267037552,0.8627280625543006,0.890782686701054,2302.0
IR--DE--0007,0.9794871794871794,0.9960886571056062,0.9877181641887524,3068.0
IR--DE--0014,0.8891566265060241,0.8785714285714286,0.8838323353293412,2940.0
IR--DE--0021,0.9068056407112202,0.9641460234680573,0.9345971563981041,3068.0
IR--DE--0028,1.0,1.0,1.0,767.0
IR--FE--0007,0.9485130936529073,0.9287266405910474,0.9385155906895037,2301.0
IR--FE--0014,0.8859315589353612,0.9109470026064292,0.8982651531377169,2302.0
IR--FE--0021,0.8509147528221098,0.9500217296827467,0.8977412731006159,2301.0
N--N--N,0.9995694294940797,1.0,0.9997846683893196,13929.0
OR--DE--0007,0.9588486374083397,0.965505840864007,0.9621657240129592,9074.0
OR--DE--0014,0.8335868573167021,0.8930899608865711,0.8623131392604249,3068.0
OR--DE--0021,0.9402296262944619,0.920035246172486,0.9300228246952068,9079.0
OR--FE--0007,0.8967642526964561,0.9271542360608255,0.9117060666476786,6905.0
OR--FE--0014,0.8992944194996793,0.9260237780713342,0.9124633908232996,3028.0
OR--FE--0021,0.9003944773175543,0.7935680139069969,0.8436128436128436,2301.0
accuracy,0.9263150098139666,0.9263150098139666,0.9263150098139666,0.9263150098139666
macro avg,0.914841838260171,0.9123316164588038,0.9129280417686039,81007.0
weighted avg,0.926722812981224,0.9263150098139666,0.9260643760819026,81007.0
